data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7716962,840,USA14473,14473,"08 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Teachers (United States); Students (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; NBC4 (Washington D.C.)",Other-Subnational,"On 8 October 2020, students, parents, and teachers protested in Washington DC (District of Columbia) after the school principal was abruptly let go. Protesters alleged that he was dismissed after he opposed plans to reopen the school next month as the coronavirus pandemic continues. [size=no report]",0,1614124492,USA
8263156,840,USA14368,14368,"05 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); CASA In Action; Latinx Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"32BJ SEIU",Other,"On 5 October 2020, dozens of CASA in Action members protested in Washington DC (District of Columbia) against President Trump and to call for essential workers to vote. [size=dozens]",0,1624483195,USA
7613019,840,USA19511,19511,"03 October 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Bellingcat; Twitter","New media-International","On 3 October 2020, people protested in Washington DC (District of Columbia) in support of the Black Lives Matter movement. Police tackled some demonstrators and arrested multiple people. [size=no report]",0,1612546511,USA
8263219,840,USA14130,14130,"03 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; WUSA9; Washington Examiner",Other-Subnational,"On 3 October 2020, people protested in Washington DC (District of Columbia) to encourage people to leave the Democratic Party and to support President Trump after his coronavirus diagnosis. [size=no report]",0,1624483195,USA
8263231,840,USA14129,14129,"03 October 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,KENS5,National,"On 3 October 2020, members of Bikers for Liberty gathered in Washington DC (District of Columbia) to protest against the Trump administration. The gathering was a part of their cross-country journey following to spread the message that bikers saw the current administration 'as a threat to democratic institution and to democracy itself.' [size=no report]",0,1624483195,USA
7717400,840,USA13953,13953,"30 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); One Fair Wage",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio",Subnational,"On 30 September 2020, dozens of restaurant workers with One Fair Wage protested in Washington DC (District of Columbia) to call for wage reform due to the coronavirus pandemic. [size=dozens]",0,1614124493,USA
7607431,840,USA13917,13917,"29 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Christian Group (United States); Interfaith Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"USA Today",National,"On 29 September 2020, various faith leaders including a pastor marched silently in Washington DC (District of Columbia) to remember Justice Ruth Bader Ginsburg and Breonna Taylor, and to call for people to remember them when voting. [size=no report]",0,1612546502,USA
8570529,840,USA13842,13842,"27 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,"Protesters (United States)",,6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 27 September 2020, dozens of people protested in Washington DC (District of Columbia) to call on the Senate to delay Supreme Court Justice confirmation hearings until after the presidential election and to honor Justice Ruth Bader Ginsburg. A smaller group of anti-abortion demonstrators protested across the street. [size=dozens] [counter-demonstration]",0,1632861455,USA
8263331,840,USA13630,13630,"26 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Protestant Christian Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"CBS6 (Richmond)",National,"On 26 September 2020, thousands of followers of Franklin Graham (an American Protestant evangelist and missionary) marched in Washington DC (District of Columbia) to pray and show support for President Trump in the upcoming election, as well as to pray for the Supreme Court nominee. [size=thousands]",0,1624483195,USA
8263335,840,USA13631,13631,"26 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,"Protesters (United States)",,6,66,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Examiner",Subnational,"On 26 September 2020, people protested outside the White House in Washington DC (District of Columbia) to call for the President to not appoint a new Supreme Court Justice until after the election. Counter-demonstrators were present who protested in support of President Trump. Many of the counter-demonstrators had earlier in the day participated in the evangelical pastor Franklin Graham's March for Prayer. [size=no report] [counter-demonstration]",0,1624483195,USA
8571672,840,USA26611,26611,"25 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Extinction Rebellion",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; WUSA9",Other-Subnational,"On 25 September 2020, hundreds of people marched to multiple locations in Washington DC (District of Columbia) in support of climate action, stopping by Wells Fargo against their investments in fossil fuels as well as the Trump Hotel and the EPA headquarters. Multiple demonstrators carried Extinction Rebellion flags. [size=hundreds]",0,1632873582,USA
7737479,840,USA13447,13447,"24 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; Richmond Register; Hill",Other-Subnational,"On 24 September 2020, people protested in Washington DC (District of Columbia) as President Trump paid respects to the late Justice Ruth Bader Ginsburg, calling for the President to be voted out of office and for him to honor Ginsburg's last wish to not be replaced until after the election. [size=no report]",0,1615250535,USA
7716946,840,USA13376,13376,"23 September 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)","BLM: Black Lives Matter; Antifa (United States)",5,"Police Forces of the United States (2017-2021)",,1,15,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; WUSA9; Crowd Counting Consortium; WAMU88.5; ABC7 (Washington D.C.)",Other-Subnational,"On 23 September 2020, hundreds of people, some associated with Antifa, marched in Washington DC (District of Columbia) against the grand jury decision to not indict police officers on criminal charges in relation to the death of Breonna Taylor, who was killed by police and in support of BLM movement. During the demonstration, damage to property including shattering the glass at a Metrobus stop and a couple of businesses was reported. Demonstrators also flipped tables at Adams Morgan Streatery and set off fireworks. One of the demonstrators allegedly hit a police officer with a skateboard. Police pushed back demonstrators and arrested two people charging them with destruction of property and for assaulting a police officer. [size=hundreds]",0,1614124492,USA
7613017,840,USA19509,19509,"22 September 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 22 September 2020, people protested in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against the death of Breonna Taylor, a Black woman killed by police. Police arrested one demonstrator who was on a bike. [size=no report]",0,1612546511,USA
7717223,840,USA12627,12627,"12 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox5 (Washington D.C.)",Subnational,"On 12 September 2020, people protested outside the home of the Department of Human Services Director in Washington DC (District of Columbia) to advocate for better treatment of homeless people during the coronavirus pandemic. [size=no report]",0,1614124493,USA
7613016,840,USA19508,19508,"11 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 11 September 2020, people with Stomp Out Slumlords protested at Mitch McConnell's home in Washington DC (District of Columbia) to call for an extension of the $600 unemployment benefits. [size=no report]",0,1612546511,USA
8263679,840,USA19507,19507,"09 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Cancel the Rents Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 9 September 2020, people with Stomp Out Slumlords protested in Washington DC (District of Columbia) against evictions during the coronavirus pandemic and to raise awareness for the difficulty of undocumented people in receiving government aid. [size=no report]",0,1624483196,USA
7717393,840,USA12420,12420,"07 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio",Subnational,"On 7 September 2020, restaurant workers protested in Washington DC (District of Columbia) to call for hazard pay during the coronavirus pandemic. [size=no report]",0,1614124493,USA
8263743,840,USA12336,12336,"06 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Pro-Police Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox45 (Baltimore)",National,"On 6 September 2020, demonstrators held a boat rally in Washington DC (District of Columbia) to support law enforcement, firefighters, emergency responders, frontline healthcare, essential workers, and President Trump. [size=no report]",0,1624483196,USA
8373326,840,USA12147,12147,"05 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; PSL: Party for Socialism and Liberation",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; NBC4 (Washington D.C.)",Other-Subnational,"On 5 September 2020, dozens of demonstrators organized by the Party for Socialism and Liberation protested outside a police station in Washington DC (District of Columbia) as part of the BLM movement after police shot and killed 18-year-old Deon Kay. [size=dozens]",0,1625605052,USA
8373327,840,USA12148,12148,"05 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio; Count Love",Other-Subnational,"On 5 September 2020, people protested in Washington DC (District of Columbia) to demand continued access to smoke-free alternatives to cigarettes, including vapes. [size=no report]",0,1625605052,USA
7613014,840,USA19506,19506,"02 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Cancel the Rents Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 2 September 2020, people with the DC Tenants Union protested outside a property owner's home in Washington DC (District of Columbia) to call for rent to be canceled during the coronavirus pandemic. [size=no report]",0,1612546511,USA
8373806,840,USA11981,11981,"02 September 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox45 (Baltimore)",National,"On 2 September 2020, more than 100 demonstrators protested at a police station in Washington DC (District of Columbia) in support of Black Lives Matter and calling for justice after a Black teenager was shot and killed by a police officer while responding to a report of weapons in the area. [size=more than 100]",0,1625605054,USA
7605766,840,USA12251,12251,"01 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Turkmenistan)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,RFE/RL,International,"On 1 September 2020, some 30 Turkmen citizens associated with Democratic Choice of Turkmenistan protested in Washington DC (District of Columbia) to demand that the Turkmen government cancel the plan to change the constitution and for Berdymukhammedov's resignation. [size=some 30]",0,1612546498,USA
7610622,840,USA17110,17110,"30 August 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; Bellingcat; Forensic Architecture","New media-International","On 30 August 2020, people staged a protest in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality. Police intervened and fired tear gas and rubber bullets at protesters. There were no reports on injuries, arrests, or protester violence. [size=no report]",0,1612546507,USA
7613013,840,USA19505,19505,"30 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Cancel the Rents Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Twitter; NPR; Dcist","New media-National","On 30 August 2020, about 30 people with Stomp Out Slumlords marched to a property owner's home in Washington DC (District of Columbia) to call for him to cancel rent during the coronavirus pandemic. [size=no report]",0,1612546511,USA
8373324,840,USA11843,11843,"30 August 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)","BLM: Black Lives Matter",5,"Police Forces of the United States (2017-2021)",,1,15,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WTOP Radio; WAMU88.5",Subnational,"On 30 August 2020, BLM demonstrators held a demonstration in Washington DC (District of Columbia) to call for the abolition of police and to remember the Black people killed by police. Demonstrators used small firecrackers, thew a bottle, urine-filled balloons and bricks at officers while police used impact munitions and flash grenades to disperse the demonstrators. At least one person was detained. [size=no report]",0,1625605052,USA
7605166,840,USA11650,11650,"29 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Health Workers (United States); African American Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox43; Count Love",Other-National,"On 29 August 2020, nurses with Black Nurses Matter marched in Washington DC (District of Columbia) to call attention to the health disparities in the Black community. [size=no report]",0,1612546446,USA
7789402,840,USA11651,11651,"29 August 2020",2020,1,Riots,"Violent demonstration","Rioters (United States)","BLM: Black Lives Matter",5,"Police Forces of the United States (2017-2021)",,1,15,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Post; Crowd Counting Consortium",Other-Subnational,"On 29 August 2020, about 175 demonstrators marched and confronted police in Washington DC (District of Columbia) in support of the Black Lives Matter movement and for racial justice. Demonstrators toppled newspaper boxes and set them on fire, set off fireworks, threw water bottles at police and kicked gas canisters back at them, and reportedly damaged cars and set other small fires. Police used chemical spray to disperse the crowd and set off flash-bangs. Five people were arrested. [size=about 175]",0,1617140131,USA
7789912,840,USA26469,26469,"29 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Israeli Group (United States); Jewish Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Jerusalem Post",International,"On 29 August 2020, Israeli expats and Jewish Americans protested in Washington DC (District of Columbia) against Prime Minister Netanyahu and to call for his resignation. [size=no report]",0,1617140132,USA
8373807,840,USA11778,11778,"29 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Students (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox45 (Baltimore)",National,"On 29 August 2020, Howard University students gathered and marched in Washington DC (District of Columbia) to remember Chadwick Boseman, an alum who recently passed, and to call for justice and equality as well as demand more funding for the university's African American studies. [size=no report]",0,1625605054,USA
8477825,840,USA11557,11557,"28 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; NFAC: Not Fucking Around Coalition; African American Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"USA Today; News2Share; WCYB-TV5; MilitiaWatch","Local partner-New media","On 28 August 2020, thousands of demonstrators marched and rallied in Washington DC (District of Columbia) on the anniversary of Dr. Martin Luther King Jr.'s 'I Have a Dream' speech to protest systemic racism after the recent shootings of Black people by police. On this day, the militia Not Fucking Around Coalition (NFAC) rallied at the MLK Jr memorial in an unarmed protest alongside the 'Get your knee off our necks' march in the city. Additionally, around 60 demonstrators who began a 750 mile protest walk from Milwaukee on 4 August 2020 arrived and joined the March on Washington demonstration. [size=thousands]",0,1631060750,USA
7716928,840,USA11232,11232,"24 August 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WAMU88.5; Washington Examiner",Subnational,"On 24 August 2020, nearly 200 BLM demonstrators protested in Washington DC (District of Columbia) after the police shooting of Jacob Blake, a Black man who was shot multiple times by police. One person was arrested for waving a kitchen knife. Demonstrators reportedly verbally harassed diners outside of restaurants. [size=nearly 200]",0,1614124492,USA
7613010,840,USA19502,19502,"18 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Cancel the Rents Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 18 August 2020, people with the DC Tenants Union protested outside an apartment manager's home in Washington DC (District of Columbia) to call for him to cancel rent during the coronavirus pandemic. [size=no report]",0,1612546511,USA
7918916,840,USA4388,4388,"09 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Haaretz; Count Love",Other-International,"On 9 August 2020, people staged a march in Washington DC (District of Columbia) denouncing the corruption charges against Prime Minister Netanyahu and the government's failure to address the coronavirus pandemic adequately. [size=no report]",0,1619479595,USA
7614452,840,USA20945,20945,"01 August 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Former Military Forces of the United States (2017-2021); Palm Collective; African American Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Dcist; Crowd Counting Consortium",Other-National,"On 1 August 2020, people with more than 60 organizations including Palm Collective, Concerned Citizens, veterans' group Continue to Serve, and Fuel the People marched in Washington DC (District of Columbia) in support of the Black Lives Matter movement. [size=more than 60]",0,1612546514,USA
8570443,840,USA3701,3701,"01 August 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)",,6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Examiner",Subnational,"On 1 August 2020, anti-abortion activists staged a march in Washington DC (District of Columbia) in front of a Planned Parenthood abortion clinic and wrote 'Black preborn lives matter' in chalk. 2 people were arrested. [size=no report]",0,1632861454,USA
8478983,840,USA3458,3458,"28 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Lex18,National,"On 28 July 2020, family members of Vanessa Guillen staged a march in Washington DC (District of Columbia) in support of a bill that would allow military members to file harassment claims with third-party agencies instead of within their chain of command. Vanessa Guillen was an Army soldier allegedly killed by a fellow soldier and his girlfriend. Later, her family members met with President Donald Trump. [size=no report]",0,1631060774,USA
8479357,840,USA3457,3457,"28 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,WUSA9,Subnational,"On 28 July 2020, people staged a march in Washington DC (District of Columbia) against gun violence and an increased homicide rate in the District. Some demonstrators were members of Concerned Citizens, a group that demonstrates against gun violence in communities and at the hands of police. [size=no report]",0,1631060779,USA
7716953,840,USA13721,13721,"25 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Cancel the Rents Movement",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WAMU88.5; NPR",Subnational-National,"On 25 July 2020, people with the DC Tenants Union protested in Washington DC (District of Columbia) to call for rent to be canceled during the coronavirus pandemic. [size=no report]",0,1614124492,USA
7615758,840,USA22251,22251,"23 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","NNU: National Nurses United; Health Workers (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"National Nurses United",Other,"On 23 July 2020, nurses with National Nurses United protested outside a hospital in Washington DC (District of Columbia) to call for nurses to be given safe and effective PPE during the coronavirus pandemic. [size=no report]",0,1612546516,USA
7707489,840,USA2970,2970,"22 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Catholic Christian Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 22 July 2020, a group of Catholics staged a rally in Washington DC (District of Columbia), calling for restoration of peace amid the nationwide unrest. They also held signs denouncing 'Socialism' in America and in support of police. [size=no report]",0,1614027979,USA
7699911,840,USA2915,2915,"21 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Health Workers (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"CBS News",National,"On 21 July 2020, health workers staged a vigil in Washington DC (District of Columbia) for colleagues who have died from the coronavirus pandemic. Nurses also demanded that the Senate pass the HEROES Act, which would provide personal protective equipemtn (PPE) and regulatory protections for health care workers in response to the coronavirus pandemic. [size=no report]",0,1614027959,USA
8479300,840,USA2909,2909,"21 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Former Military Forces of the United States (2017-2021); Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WCNC Charlotte",National,"On 21 July 2020, female veterans staged a rally in Washington DC (District of Columbia) to call for systemic changes in how sexual harassment and abuse claims are dealt with by the military. The rally comes in wake of the murder of Vanessa Guillen, who was killed by a fellow soldier. According to reports, Guillen was sexually assaulted by this male soldier and was afraid to report it. [size=no report]",0,1631060777,USA
7717271,840,USA22249,22249,"20 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Teachers (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"NBC4 (Washington D.C.)",Subnational,"On 20 July 2020, an unknown number of teachers protested outside of the homes of Washington DC council members and Mayor Muriel Bowser in Washington DC (District of Columbia) to call for virtual-only learning when schools starts again in the fall. [size=no report] [schools]",0,1614124493,USA
7717374,840,USA2930,2930,"20 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Post",Subnational,"On 20 July 2020, more than 100 activists took part in a yoga session in downtown Washington DC (District of Columbia) in support of the Black Lives Matter movement. [size=more than 100]",0,1614124493,USA
7717055,840,USA2147,2147,"10 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Pro-Police Group (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WUSA9; Crowd Counting Consortium",Other-Subnational,"On 10 July 2020, people staged a rally in Washington DC (District of Columbia) in support of police officers at the Metropolitan Police Department and to call for a continued investigation into the recent loss of an 11-year-old who was shot and killed. [size=no report]",0,1614124492,USA
7717222,840,USA2017,2017,"07 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Fox5 (Washington D.C.)",Subnational,"On 7 July 2020, in a 5 day protest, people staged a march in Washington DC (District of Columbia) against gun violence in the wake of the death of an 11-year old boy. [size=no report]",0,1614124493,USA
7716959,840,USA14199,14199,"06 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; WAMU88.5",Other-Subnational,"On 6 July 2020, people with Empower DC, the DC Tenants Union, and Washington Legal Clinic for the Homeless protested in Washington DC (District of Columbia) in support of Black Lives Matter movement and renters' needs during the coronavirus pandemic. [size=no report]",0,1614124492,USA
7707487,840,USA1587,1587,"03 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,Twitter,"New media","On 3 July 2020, people held a rally in Washington DC (District of Columbia) against Uyghur imprisonment by the Chinese government. [size=no report]",0,1614027979,USA
7698690,840,USA378,378,"01 July 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Count Love; Jerusalem Post",Other-International,"On 1 July 2020, people staged a march in Washington DC (District of Columbia) in support of the Black Lives Matter movement. People also showed their support for Palestine Lives Matter and Day of the Rage to protest Israel's decision to annex up to 30% of the West Bank. [size=no report]",0,1614027956,USA
8264500,840,USA20932,20932,"29 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","Labour Group (United States); Latinx Group (United States); JWJ: Jobs with Justice",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Dcist",Other-National,"On 29 June 2020, people with the Latino Economic Development Center, HIPS, DC Jobs with Justice, and other groups protested in Washington DC (District of Columbia) to raise awareness about workers who have been excluded from cash assistance programs during the coronavirus pandemic, notably undocumented workers and those in illegal industries. [size=no report]",0,1624483198,USA
8477946,840,USA17087,17087,"28 June 2020",2020,1,Protests,"Protest with intervention","Protesters (United States)","BLM: Black Lives Matter",6,"Police Forces of the United States (2017-2021)",,1,16,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Forensic Architecture; Twitter; Bellingcat","New media-International","On 28 June 2020, people staged a protest in the so-called Black House Autonomous Zone (BHAZ) in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality. Police intervened and arrested one woman who was reportedly handing out water bottles. [size=no report]",0,1631060754,USA
7717129,840,USA517,517,"27 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; Women (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Crowd Counting Consortium; Washington Post",Other-Subnational,"On 27 June 2020, hundreds of people staged a protest in Washington DC (District of Columbia) in support of the Black Lives Matter movement and against police brutality, as well as celebrating black motherhood and culture through the Black Mamas March. [size=hundreds]",0,1614124493,USA
7716986,840,USA16386,16386,"26 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"WUSA9; Crowd Counting Consortium",Other-Subnational,"On 26 June 2020, people protested in Washington DC (District of Columbia) to call for the removal of the Emancipation Monument. [size=no report]",0,1614124492,USA
7717321,840,USA1617,1617,"26 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter; LGBT (United States)",6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Blade",Subnational,"On 26 June 2020, people and members of different activist organizations staged a march in Washington DC (District of Columbia) to celebrate June as Pride month and in support of the LGBTQ+ community and the Black Trans Lives Matter movement. [size=no report]",0,1614124493,USA
8478089,840,USA213,213,"25 June 2020",2020,1,Protests,"Peaceful protest","Protesters (United States)",,6,,,0,60,"North America","United States","District of Columbia","District of Columbia",,"Washington DC",38.9171,-77.0003,1,"Washington Post; WDRB",Subnational-National,"On 25 June 2020, hundreds of people staged a march close to Lincoln Park in Washington DC (District of Columbia). Originally, demonstrators had planned a rally against the statue of Abraham Lincoln criticized for Lincoln's position above a Black man on one knee. The statue was fenced in and police officers were guarding the statue. [size=hundreds]",0,1631060757,USA
